time,frequency,confidence
20.132,177.335,0.965977
20.136,177.347,0.964063
20.140,177.327,0.963211
20.144,177.240,0.963912
20.148,177.318,0.963408
20.152,177.381,0.966084
20.156,177.335,0.963335
20.160,177.358,0.964279
20.164,177.482,0.965401
20.168,177.415,0.965076
20.172,177.330,0.965091
20.176,177.472,0.963344
20.180,177.532,0.966328
20.184,177.494,0.965828
20.188,177.528,0.964806
20.192,177.690,0.964035
20.196,177.841,0.956879
20.200,178.148,0.940581
20.204,178.479,0.910262
20.208,178.918,0.907861
20.212,179.141,0.877129
20.216,179.823,0.831088
20.220,180.713,0.778495
20.224,181.502,0.725735
20.228,201.390,0.552720
20.232,226.500,0.408806
20.236,228.462,0.642249
20.240,231.080,0.632564
20.244,232.901,0.720050
20.248,233.991,0.814297
20.252,234.192,0.871768
20.256,234.491,0.909638
20.260,234.644,0.930255
20.264,234.803,0.935529
20.268,234.943,0.938814
20.272,234.921,0.944826
20.276,234.963,0.947679
20.280,234.934,0.948603
20.284,234.957,0.945379
20.288,234.940,0.943248
20.292,234.899,0.942943
20.296,234.945,0.940639
20.300,235.121,0.931656
20.304,235.225,0.924623
20.308,235.326,0.919043
20.312,235.481,0.911640
20.316,235.626,0.913039
20.320,235.639,0.914819
20.324,235.639,0.914017
20.328,235.602,0.909032
20.332,235.643,0.908533
20.336,235.664,0.907294
20.340,235.634,0.910120
20.344,235.510,0.912172
20.348,235.446,0.914246
20.352,235.402,0.912645
20.356,235.415,0.910776
20.360,235.361,0.913110
20.364,235.397,0.915861
20.368,235.468,0.911624
20.372,235.453,0.911576
20.376,235.414,0.915832
20.380,235.406,0.916341
20.384,235.382,0.914587
20.388,235.282,0.918543
20.392,235.221,0.921631
20.396,235.110,0.928069
20.400,235.174,0.927894
20.404,235.152,0.929296
20.408,235.164,0.931359
20.412,235.113,0.935550
20.416,235.073,0.935264
20.420,235.105,0.931302
20.424,235.096,0.932185
20.428,235.075,0.934399
20.432,235.180,0.932117
20.436,235.215,0.929326
20.440,235.155,0.930609
20.444,235.172,0.932091
20.448,235.199,0.928533
20.452,235.179,0.929062
20.456,235.096,0.932411
20.460,235.049,0.936131
20.464,235.059,0.935495
20.468,235.131,0.932883
20.472,235.164,0.933561
20.476,235.224,0.933773
20.480,235.183,0.935788
20.484,235.192,0.932609
20.488,235.192,0.931035
20.492,235.128,0.933535
20.496,235.150,0.934780
20.500,235.235,0.930458
20.504,235.173,0.932834
20.508,235.073,0.937386
20.512,235.098,0.936603
20.516,235.115,0.934069
20.520,235.027,0.936898
20.524,234.940,0.940679
20.528,234.910,0.942659
20.532,235.019,0.940057
20.536,234.993,0.941377
20.540,235.003,0.942711
20.544,234.986,0.944112
20.548,234.943,0.944456
20.552,234.906,0.944543
20.556,234.800,0.947574
20.560,234.791,0.949021
20.564,234.877,0.947151
20.568,234.847,0.947063
20.572,234.777,0.948379
20.576,234.754,0.949034
20.580,234.788,0.946977
20.584,234.654,0.950226
20.588,234.488,0.954334
20.592,234.393,0.956968
20.596,234.437,0.957359
20.600,234.377,0.957912
20.604,234.341,0.959035
20.608,234.335,0.959540
20.612,234.301,0.958733
20.616,234.274,0.958930
20.620,234.216,0.959773
20.624,234.203,0.960452
20.628,234.404,0.957960
20.632,234.365,0.957348
20.636,234.333,0.958081
20.640,234.376,0.956765
20.644,234.418,0.955328
20.648,234.288,0.956457
20.652,234.184,0.959298
20.656,234.234,0.959255
20.660,234.357,0.957792
20.664,234.414,0.957419
20.668,234.461,0.956916
20.672,234.458,0.956920
20.676,234.473,0.954792
20.680,234.388,0.955515
20.684,234.305,0.957000
20.688,234.310,0.958163
20.692,234.417,0.956785
20.696,234.328,0.956138
20.700,234.253,0.957638
20.704,234.362,0.955606
20.708,234.391,0.954703
20.712,234.284,0.956379
20.716,234.253,0.957849
20.720,234.343,0.957237
20.724,234.423,0.955534
20.728,234.484,0.955864
20.732,234.552,0.954985
20.736,234.505,0.955466
20.740,234.524,0.952907
20.744,234.459,0.953317
20.748,234.402,0.955433
20.752,234.482,0.954997
20.756,234.552,0.953482
20.760,234.493,0.953228
20.764,234.412,0.954769
20.768,234.541,0.951549
20.772,234.506,0.951709
20.776,234.388,0.954341
20.780,234.328,0.955509
20.784,234.373,0.955935
20.788,234.394,0.955023
20.792,234.407,0.956479
20.796,234.416,0.957151
20.800,234.337,0.957321
20.804,234.331,0.956192
20.808,234.226,0.957390
20.812,234.159,0.958467
20.816,234.299,0.957640
20.820,234.323,0.956692
20.824,234.296,0.956398
20.828,234.266,0.956806
20.832,234.344,0.955341
20.836,234.276,0.955524
20.840,234.148,0.958113
20.844,234.113,0.959386
20.848,234.168,0.959859
20.852,234.176,0.959366
20.856,234.212,0.959603
20.860,234.259,0.959151
20.864,234.318,0.956786
20.868,234.347,0.955944
20.872,234.346,0.955829
20.876,234.361,0.956178
20.880,234.571,0.952758
20.884,234.577,0.950893
20.888,234.569,0.951317
20.892,234.672,0.948473
20.896,234.737,0.945610
20.900,234.721,0.944922
20.904,234.699,0.946275
20.908,234.742,0.946130
20.912,234.900,0.941840
20.916,234.938,0.941046
20.920,235.024,0.939693
20.924,235.058,0.939030
20.928,235.062,0.937224
20.932,235.060,0.936540
20.936,235.006,0.937430
20.940,235.002,0.939143
20.944,235.113,0.935420
20.948,235.140,0.932781
20.952,235.104,0.934142
20.956,235.111,0.934490
20.960,235.172,0.930257
20.964,235.132,0.930642
20.968,235.086,0.932283
20.972,235.038,0.934740
20.976,235.108,0.932503
20.980,235.149,0.931504
20.984,235.216,0.930991
20.988,235.206,0.933587
20.992,235.191,0.933747
20.996,235.212,0.929625
21.000,235.217,0.928333
21.004,235.133,0.933212
21.008,235.220,0.931565
21.012,235.239,0.929803
21.016,235.210,0.930707
21.020,235.176,0.933124
21.024,235.225,0.929812
21.028,235.203,0.930736
21.032,235.157,0.932552
21.036,235.140,0.933439
21.040,235.147,0.932499
21.044,235.235,0.930006
21.048,235.257,0.930652
21.052,235.308,0.930647
21.056,235.257,0.934638
21.060,235.267,0.931965
21.064,235.260,0.931264
21.068,235.214,0.931652
21.072,235.183,0.934189
21.076,235.246,0.931936
21.080,235.223,0.931748
21.084,235.180,0.933948
21.088,235.165,0.935198
21.092,235.185,0.932986
21.096,235.142,0.933940
21.100,235.102,0.935468
21.104,235.059,0.936887
21.108,235.156,0.933761
21.112,235.191,0.932999
21.116,235.268,0.931841
21.120,235.260,0.933490
21.124,235.237,0.935219
21.128,235.230,0.932910
21.132,235.176,0.934456
21.136,235.074,0.939285
21.140,235.164,0.938275
21.144,235.175,0.936937
21.148,235.150,0.937644
21.152,235.109,0.939328
21.156,235.168,0.935996
21.160,235.138,0.936925
21.164,235.095,0.939108
21.168,235.086,0.939348
21.172,235.115,0.937381
21.176,235.207,0.933712
21.180,235.244,0.932101
21.184,235.351,0.927130
21.188,235.353,0.924370
21.192,235.389,0.915573
21.196,235.416,0.909758
21.200,235.586,0.916404
21.204,235.822,0.922423
21.208,236.205,0.925452
21.212,236.486,0.918536
21.216,236.855,0.903055
21.220,237.328,0.880242
21.224,237.716,0.843960
21.228,237.919,0.834673
21.232,238.073,0.849631
21.236,237.881,0.858575
21.240,237.737,0.871428
21.244,237.610,0.880338
21.248,237.321,0.895551
21.252,237.135,0.898370
21.256,236.905,0.895301
21.260,236.563,0.889184
21.264,236.063,0.874042
21.268,235.437,0.832406
21.272,234.652,0.827119
21.276,233.166,0.749418
21.280,231.261,0.699988
21.284,229.151,0.712823
21.288,227.648,0.701873
21.292,227.393,0.727172
21.296,227.109,0.739159
21.300,226.776,0.773606
21.304,227.272,0.721607
21.308,228.079,0.710171
21.312,229.219,0.731351
21.316,231.092,0.778522
21.320,232.038,0.842028
21.324,232.578,0.856344
21.328,232.776,0.901288
21.332,232.893,0.920760
21.336,232.957,0.933686
21.340,232.920,0.936792
21.344,232.921,0.942912
21.348,233.013,0.949013
21.352,233.078,0.950612
21.356,233.227,0.954920
21.360,233.452,0.958329
21.364,233.730,0.957881
21.368,233.932,0.957520
21.372,234.090,0.956724
21.376,234.259,0.955404
21.380,234.508,0.950766
21.384,234.595,0.945753
21.388,234.654,0.945310
21.392,234.789,0.939085
21.396,234.835,0.935812
21.400,234.783,0.937475
21.404,234.774,0.939663
21.408,234.754,0.940824
21.412,234.730,0.942081
21.416,234.661,0.946464
21.420,234.686,0.946467
21.424,234.662,0.947586
21.428,234.616,0.946947
21.432,234.570,0.948772
21.436,234.525,0.950677
21.440,234.589,0.950784
21.444,234.739,0.946666
21.448,234.673,0.945910
21.452,234.647,0.947519
21.456,234.726,0.944580
21.460,234.767,0.942726
21.464,234.710,0.944868
21.468,234.655,0.948092
21.472,234.683,0.947701
21.476,234.708,0.946954
21.480,234.634,0.949923
21.484,234.694,0.949442
21.488,234.676,0.950281
21.492,234.612,0.950205
21.496,234.569,0.951278
21.500,234.525,0.952872
21.504,234.568,0.952554
21.508,234.705,0.949178
21.512,234.676,0.947815
21.516,234.639,0.949220
21.520,234.726,0.946587
21.524,234.755,0.944640
21.528,234.674,0.947597
21.532,234.593,0.950893
21.536,234.603,0.951206
21.540,234.663,0.950372
21.544,234.657,0.951719
21.548,234.728,0.950900
21.552,234.758,0.950044
21.556,234.767,0.949643
21.560,234.765,0.948999
21.564,234.743,0.947218
21.568,234.766,0.943649
21.572,234.791,0.937394
21.576,234.754,0.929466
21.580,234.866,0.916135
21.584,235.231,0.882591
21.588,235.546,0.898977
21.592,235.836,0.901598
21.596,236.243,0.895129
21.600,236.773,0.881923
21.604,237.267,0.859798
21.608,237.418,0.863000
21.612,237.256,0.876654
21.616,236.870,0.887453
21.620,236.520,0.894855
21.624,236.223,0.900753
21.628,236.081,0.890247
21.632,235.746,0.865000
21.636,234.933,0.816145
21.640,233.532,0.726567
21.644,232.189,0.632179
21.648,232.426,0.604913
21.652,232.508,0.586207
21.656,231.463,0.575159
21.660,231.117,0.670608
21.664,231.176,0.750953
21.668,231.757,0.821058
21.672,232.200,0.853099
21.676,232.507,0.881608
21.680,232.548,0.897808
21.684,232.579,0.906667
21.688,232.522,0.909255
21.692,232.466,0.910509
21.696,232.445,0.914221
21.700,232.517,0.918660
21.704,232.620,0.928017
21.708,232.661,0.931089
21.712,232.774,0.938314
21.716,233.003,0.946207
21.720,233.125,0.949246
21.724,233.242,0.953039
21.728,233.389,0.955102
21.732,233.614,0.955642
21.736,233.538,0.955219
21.740,233.541,0.955102
21.744,233.652,0.956050
21.748,233.621,0.956316
21.752,233.613,0.956203
21.756,233.659,0.956715
21.760,233.839,0.955557
21.764,233.813,0.955271
21.768,233.752,0.957065
21.772,233.808,0.958245
21.776,233.897,0.957922
21.780,233.890,0.958119
21.784,233.926,0.958353
21.788,233.983,0.958288
21.792,234.044,0.956901
21.796,234.028,0.956884
21.800,234.011,0.956844
21.804,234.074,0.957203
21.808,234.170,0.956006
21.812,234.035,0.955555
21.816,233.894,0.956858
21.820,233.995,0.955587
21.824,233.976,0.955231
21.828,233.806,0.956268
21.832,233.783,0.958605
21.836,233.883,0.959119
21.840,233.900,0.958263
21.844,233.876,0.959265
21.848,233.833,0.959014
21.852,233.828,0.957197
21.856,233.749,0.956856
21.860,233.679,0.957241
21.864,233.706,0.957768
21.868,233.878,0.958600
21.872,233.805,0.958126
21.876,233.760,0.958767
21.880,233.772,0.958011
21.884,233.841,0.957018
21.888,233.731,0.957323
21.892,233.678,0.959666
21.896,233.753,0.959068
21.900,233.864,0.956875
21.904,233.952,0.955883
21.908,234.053,0.952261
21.912,234.120,0.946082
21.916,234.075,0.938391
21.920,234.145,0.929056
21.924,234.383,0.912805
21.928,234.866,0.871496
21.932,235.384,0.861918
21.936,235.876,0.861226
21.940,236.198,0.850538
21.944,236.603,0.842525
21.948,236.743,0.857335
21.952,236.846,0.886217
21.956,236.804,0.899222
21.960,236.767,0.905030
21.964,236.710,0.905110
21.968,236.601,0.905955
21.972,236.604,0.897778
21.976,236.690,0.886154
21.980,236.718,0.874161
21.984,236.887,0.867120
21.988,236.827,0.866513
21.992,236.665,0.859770
21.996,236.149,0.846621
22.000,235.607,0.817621
22.004,234.776,0.818569
22.008,234.237,0.814498
22.012,233.337,0.791395
22.016,232.134,0.737930
22.020,231.234,0.724694
22.024,231.506,0.712172
22.028,232.320,0.682688
22.032,232.612,0.674977
22.036,232.282,0.656705
22.040,231.689,0.647116
22.044,231.414,0.651640
22.048,231.648,0.675124
22.052,232.905,0.677182
22.056,233.531,0.746088
22.060,233.818,0.780266
22.064,233.753,0.824176
22.068,233.884,0.879275
22.072,233.773,0.914474
22.076,233.712,0.931260
22.080,233.745,0.939069
22.084,233.616,0.947067
22.088,233.443,0.948800
22.092,233.313,0.951399
22.096,233.302,0.952569
22.100,233.311,0.952737
22.104,233.367,0.954437
22.108,233.520,0.957784
22.112,233.752,0.957960
22.116,233.807,0.956691
22.120,233.889,0.957324
22.124,234.024,0.956212
22.128,234.233,0.952455
22.132,234.286,0.951203
22.136,234.345,0.951832
22.140,234.434,0.949636
22.144,234.570,0.945732
22.148,234.608,0.946422
22.152,234.688,0.944119
22.156,234.708,0.942887
22.160,234.713,0.939435
22.164,234.752,0.938955
22.168,234.681,0.941893
22.172,234.757,0.942114
22.176,234.875,0.938919
22.180,234.841,0.937537
22.184,234.827,0.939106
22.188,234.861,0.937065
22.192,234.912,0.934954
22.196,234.856,0.937465
22.200,234.829,0.940688
22.204,234.823,0.941108
22.208,234.882,0.940595
22.212,234.864,0.942108
22.216,234.949,0.940609
22.220,234.943,0.940995
22.224,234.945,0.939662
22.228,234.960,0.938326
22.232,234.952,0.938860
22.236,234.973,0.940065
22.240,235.058,0.938520
22.244,235.056,0.937139
22.248,235.007,0.937071
22.252,235.016,0.937721
22.256,235.071,0.933526
22.260,235.047,0.935141
22.264,235.019,0.936018
22.268,235.026,0.936355
22.272,235.053,0.935023
22.276,235.090,0.933632
22.280,235.114,0.934452
22.284,235.146,0.931717
22.288,235.107,0.928032
22.292,235.155,0.919830
22.296,235.183,0.908918
22.300,235.330,0.892196
22.304,235.581,0.900344
22.308,235.826,0.903892
22.312,236.035,0.899351
22.316,236.337,0.887746
22.320,236.740,0.873212
22.324,237.084,0.853243
22.328,237.373,0.843789
22.332,237.528,0.852904
22.336,237.542,0.866604
22.340,237.301,0.880359
22.344,237.092,0.890333
22.348,236.832,0.891830
22.352,236.672,0.881296
22.356,236.267,0.863662
22.360,235.408,0.805934
22.364,234.400,0.765275
22.368,233.310,0.710697
22.372,230.797,0.614101
22.376,228.758,0.637399
22.380,228.514,0.603500
22.384,229.421,0.580423
22.388,229.929,0.518816
22.392,230.047,0.567160
22.396,230.129,0.589548
22.400,230.975,0.657361
22.404,231.844,0.770782
22.408,232.568,0.807233
22.412,233.022,0.887848
22.416,233.269,0.921449
22.420,233.335,0.934695
22.424,233.288,0.940602
22.428,233.204,0.942608
22.432,233.169,0.944886
22.436,233.106,0.945034
22.440,233.134,0.949651
22.444,233.252,0.953939
22.448,233.447,0.956490
22.452,233.545,0.958087
22.456,233.690,0.958970
22.460,233.859,0.958686
22.464,234.064,0.954253
22.468,234.145,0.952579
22.472,234.192,0.953198
22.476,234.354,0.952191
22.480,234.475,0.949286
22.484,234.444,0.946831
22.488,234.482,0.946606
22.492,234.587,0.941399
22.496,234.644,0.939861
22.500,234.600,0.941905
22.504,234.602,0.944207
22.508,234.657,0.943883
22.512,234.646,0.943618
22.516,234.625,0.943550
22.520,234.595,0.941796
22.524,234.470,0.937513
22.528,234.193,0.931565
22.532,233.902,0.919424
22.536,233.557,0.891072
22.540,233.039,0.828915
22.544,232.069,0.767793
22.548,231.038,0.747245
22.552,230.278,0.685962
22.556,230.341,0.625687
22.560,231.489,0.582304
22.564,232.283,0.498072
22.568,234.587,0.515842
22.572,235.800,0.611867
22.576,233.789,0.449360
22.580,233.874,0.318980
22.584,262.260,0.371324
22.588,261.461,0.537364
22.592,262.194,0.571787
22.596,263.147,0.630097
22.600,264.366,0.685059
22.604,265.099,0.816946
22.608,265.342,0.854434
22.612,265.521,0.880131
22.616,265.235,0.898052
22.620,265.020,0.909293
22.624,264.834,0.925926
22.628,264.685,0.934512
22.632,264.553,0.941056
22.636,264.552,0.949765
22.640,264.646,0.957757
22.644,264.816,0.964692
22.648,265.023,0.971348
22.652,265.267,0.975072
22.656,265.376,0.977009
22.660,265.513,0.978667
22.664,265.573,0.979780
22.668,265.635,0.979976
22.672,265.724,0.979202
22.676,265.827,0.978831
22.680,265.768,0.979337
22.684,265.749,0.978348
22.688,265.753,0.976816
22.692,265.793,0.975881
22.696,265.617,0.977746
22.700,265.516,0.976390
22.704,265.413,0.976206
22.708,265.282,0.975577
22.712,265.039,0.971640
22.716,264.871,0.966568
22.720,264.806,0.962554
22.724,264.785,0.955961
22.728,264.828,0.942878
22.732,265.062,0.919757
22.736,265.612,0.863712
22.740,266.394,0.748951
22.744,267.863,0.601579
22.748,269.610,0.466404
22.752,272.448,0.450713
22.756,274.874,0.531951
22.760,275.511,0.541290
22.764,275.717,0.576003
22.768,275.052,0.629526
22.772,243.492,0.515682
22.776,218.128,0.724044
22.780,219.690,0.739227
22.784,219.828,0.750314
22.788,220.051,0.829522
22.792,219.997,0.865713
22.796,219.979,0.894129
22.800,219.963,0.899052
22.804,219.706,0.897049
22.808,219.776,0.921106
22.812,219.771,0.931928
22.816,219.773,0.935114
22.820,219.828,0.941727
22.824,219.933,0.949305
22.828,220.010,0.954525
22.832,220.136,0.957068
22.836,220.161,0.957179
22.840,220.278,0.959322
22.844,220.314,0.962207
22.848,220.450,0.966931
22.852,220.477,0.963884
22.856,220.455,0.965921
22.860,220.428,0.966708
22.864,220.397,0.966149
22.868,220.302,0.961206
22.872,220.216,0.959521
22.876,220.177,0.959198
22.880,220.241,0.961890
22.884,220.206,0.958723
22.888,220.278,0.961953
22.892,220.237,0.962607
22.896,220.253,0.965178
22.900,220.301,0.963007
22.904,220.182,0.960357
22.908,220.262,0.964838
22.912,220.254,0.964949
22.916,220.232,0.964109
22.920,220.427,0.963132
22.924,220.587,0.960397
22.928,220.695,0.956175
22.932,220.936,0.941919
22.936,221.110,0.927302
22.940,221.466,0.903275
22.944,221.838,0.869557
22.948,222.651,0.830471
22.952,223.139,0.836960
22.956,223.919,0.801921
22.960,226.119,0.665429
22.964,227.500,0.617848
22.968,230.537,0.560647
22.972,231.863,0.670557
22.976,232.623,0.746228
22.980,233.063,0.837687
22.984,233.383,0.910553
22.988,233.608,0.937186
22.992,233.853,0.953950
22.996,233.956,0.959662
23.000,234.086,0.961911
23.004,234.002,0.962807
23.008,233.942,0.963570
23.012,233.934,0.962900
23.016,233.950,0.961761
23.020,234.025,0.959013
23.024,234.000,0.958574
23.028,234.086,0.958865
23.032,234.295,0.957286
23.036,234.451,0.954534
23.040,234.455,0.953218
23.044,234.535,0.951028
23.048,234.655,0.945515
23.052,234.680,0.944463
23.056,234.635,0.946477
23.060,234.623,0.947491
23.064,234.688,0.945838
23.068,234.706,0.946318
23.072,234.766,0.945505
23.076,234.765,0.944977
23.080,234.770,0.941553
23.084,234.800,0.936870
23.088,234.882,0.929253
23.092,235.007,0.917008
23.096,235.182,0.898778
23.100,235.253,0.884272
23.104,235.326,0.875035
23.108,235.613,0.888854
23.112,235.808,0.878836
23.116,235.468,0.842323
23.120,234.930,0.761366
23.124,233.748,0.688855
23.128,231.343,0.584332
23.132,228.821,0.533214
23.136,228.630,0.555845
23.140,228.228,0.543433
23.144,228.779,0.524190
23.148,229.795,0.597048
23.152,231.400,0.609001
23.156,230.934,0.572578
23.160,233.770,0.373957
23.164,242.081,0.265019
23.168,260.823,0.462684
23.172,263.102,0.537445
23.176,264.007,0.593393
23.180,263.632,0.611777
23.184,264.802,0.655551
23.188,263.855,0.737322
23.192,263.980,0.797598
23.196,264.152,0.837474
23.200,264.022,0.887425
23.204,263.725,0.921221
23.208,263.637,0.938810
23.212,263.540,0.951062
23.216,263.493,0.957108
23.220,263.519,0.959790
23.224,263.599,0.961228
23.228,263.760,0.956943
23.232,263.855,0.955635
23.236,264.072,0.946927
23.240,264.205,0.948777
23.244,264.385,0.957156
23.248,264.483,0.961437
23.252,264.502,0.962758
23.256,264.519,0.961679
23.260,264.544,0.961644
23.264,264.582,0.962918
23.268,264.464,0.959830
23.272,264.479,0.959772
23.276,264.558,0.961129
23.280,264.705,0.965865
23.284,264.742,0.966158
23.288,264.744,0.965046
23.292,264.761,0.965818
23.296,264.719,0.965545
23.300,264.677,0.965955
23.304,264.640,0.965666
23.308,264.724,0.968101
23.312,264.791,0.968599
23.316,264.771,0.969672
23.320,264.706,0.968976
23.324,264.680,0.967486
23.328,264.704,0.966804
23.332,264.675,0.966252
23.336,264.614,0.964581
23.340,264.669,0.965190
23.344,264.765,0.966529
23.348,264.901,0.969750
23.352,264.870,0.968255
23.356,264.854,0.967423
23.360,264.844,0.967364
23.364,264.789,0.967744
23.368,264.738,0.968203
23.372,264.743,0.969013
23.376,264.839,0.970576
23.380,264.833,0.970859
23.384,264.787,0.971075
23.388,264.720,0.968786
23.392,264.688,0.966869
23.396,264.700,0.965150
23.400,264.663,0.965246
23.404,264.649,0.964502
23.408,264.743,0.966417
23.412,264.898,0.969341
23.416,264.931,0.969231
23.420,264.849,0.966602
23.424,264.866,0.966370
23.428,264.769,0.964543
23.432,264.659,0.964109
23.436,264.578,0.962613
23.440,264.624,0.964252
23.444,264.662,0.964455
23.448,264.680,0.966494
23.452,264.566,0.964518
23.456,264.533,0.962017
23.460,264.554,0.960276
23.464,264.557,0.960277
23.468,264.504,0.958840
23.472,264.520,0.958805
23.476,264.627,0.960432
23.480,264.778,0.965069
23.484,264.806,0.964370
23.488,264.740,0.962666
23.492,264.788,0.963139
23.496,264.718,0.963238
23.500,264.624,0.962235
23.504,264.566,0.961432
23.508,264.643,0.962929
23.512,264.662,0.963459
23.516,264.663,0.965639
23.520,264.562,0.962854
23.524,264.547,0.960851
23.528,264.605,0.959688
23.532,264.607,0.960621
23.536,264.509,0.958103
23.540,264.549,0.958471
23.544,264.665,0.960642
23.548,264.800,0.964778
23.552,264.744,0.961578
23.556,264.754,0.962353
23.560,264.755,0.961115
23.564,264.707,0.962743
23.568,264.622,0.961502
23.572,264.616,0.962329
23.576,264.688,0.962276
23.580,264.631,0.962670
23.584,264.554,0.962461
23.588,264.463,0.958859
23.592,264.466,0.955873
23.596,264.485,0.955002
23.600,264.467,0.955743
23.604,264.461,0.956293
23.608,264.582,0.958343
23.612,264.764,0.962226
23.616,264.852,0.964441
23.620,264.783,0.961538
23.624,264.857,0.963266
23.628,264.789,0.962072
23.632,264.738,0.963399
23.636,264.674,0.962884
23.640,264.786,0.965778
23.644,264.843,0.965811
23.648,264.868,0.968687
23.652,264.767,0.967512
23.656,264.739,0.965889
23.660,264.806,0.964599
23.664,264.785,0.964689
23.668,264.710,0.963367
23.672,264.750,0.963803
23.676,264.915,0.966381
23.680,265.039,0.968713
23.684,265.070,0.968008
23.688,265.097,0.968618
23.692,265.182,0.969508
23.696,265.144,0.970871
23.700,265.044,0.970032
23.704,265.065,0.970923
23.708,265.175,0.971317
23.712,265.151,0.972223
23.716,265.082,0.972651
23.720,265.006,0.970950
23.724,265.084,0.970328
23.728,265.096,0.969393
23.732,265.066,0.970255
23.736,265.073,0.969949
23.740,265.225,0.971327
23.744,265.345,0.973081
23.748,265.359,0.972879
23.752,265.356,0.972446
23.756,265.388,0.972854
23.760,265.394,0.974159
23.764,265.261,0.974302
23.768,265.216,0.974272
23.772,265.346,0.975266
23.776,265.356,0.975682
23.780,265.309,0.976451
23.784,265.253,0.974710
23.788,265.363,0.974771
23.792,265.421,0.974398
23.796,265.430,0.975669
23.800,265.436,0.974923
23.804,265.599,0.976236
23.808,265.705,0.976695
23.812,265.713,0.976207
23.816,265.750,0.974992
23.820,265.792,0.974610
23.824,265.826,0.976090
23.828,265.727,0.978638
23.832,265.706,0.979399
23.836,265.836,0.977970
23.840,265.849,0.978260
23.844,265.803,0.979119
23.848,265.749,0.977815
23.852,265.850,0.975565
23.856,265.842,0.976363
23.860,265.812,0.977457
23.864,265.851,0.976053
23.868,265.949,0.975504
23.872,266.037,0.973742
23.876,266.016,0.973190
23.880,266.020,0.972296
23.884,266.071,0.971822
23.888,266.105,0.973860
23.892,266.010,0.976245
23.896,265.983,0.978018
23.900,266.071,0.976097
23.904,266.002,0.978224
23.908,265.916,0.978719
23.912,265.857,0.978303
23.916,265.903,0.976992
23.920,265.855,0.978414
23.924,265.796,0.979366
23.928,265.845,0.977956
23.932,265.902,0.978105
23.936,265.879,0.978206
23.940,265.836,0.977383
23.944,265.802,0.977055
23.948,265.757,0.977217
23.952,265.677,0.979156
23.956,265.596,0.979066
23.960,265.563,0.979714
23.964,265.622,0.979458
23.968,265.534,0.979604
23.972,265.427,0.978384
23.976,265.386,0.977708
23.980,265.402,0.976661
23.984,265.386,0.977427
23.988,265.327,0.976742
23.992,265.428,0.977147
23.996,265.551,0.978253
24.000,265.562,0.978223
24.004,265.544,0.976937
24.008,265.581,0.976918
24.012,265.569,0.977269
24.016,265.530,0.978324
24.020,265.520,0.978689
24.024,265.585,0.979996
24.028,265.678,0.979437
24.032,265.648,0.980426
24.036,265.585,0.979984
24.040,265.621,0.979151
24.044,265.661,0.978292
24.048,265.640,0.979849
24.052,265.613,0.979841
24.056,265.701,0.979004
24.060,265.765,0.979408
24.064,265.715,0.979466
24.068,265.673,0.978774
24.072,265.667,0.978120
24.076,265.597,0.978624
24.080,265.540,0.979224
24.084,265.507,0.979151
24.088,265.550,0.979984
24.092,265.629,0.979666
24.096,265.544,0.980203
24.100,265.456,0.978910
24.104,265.416,0.978016
24.108,265.428,0.976793
24.112,265.399,0.977547
24.116,265.341,0.976644
24.120,265.431,0.977203
24.124,265.546,0.978136
24.128,265.536,0.977606
24.132,265.502,0.976405
24.136,265.525,0.976419
24.140,265.478,0.976611
24.144,265.369,0.976786
24.148,265.319,0.976182
24.152,265.374,0.977137
24.156,265.435,0.977226
24.160,265.369,0.977688
24.164,265.303,0.976655
24.168,265.293,0.976052
24.172,265.321,0.975232
24.176,265.202,0.973752
24.180,264.945,0.968280
24.184,264.837,0.963832
24.188,264.632,0.957297
24.192,264.546,0.953005
24.196,264.606,0.946853
24.200,264.795,0.937307
24.204,265.207,0.919409
24.208,265.416,0.914206
24.212,266.039,0.892175
24.216,266.810,0.860712
24.220,267.868,0.886464
24.224,268.334,0.909483
24.228,268.382,0.928829
24.232,268.469,0.931881
24.236,268.614,0.930047
24.240,268.585,0.917611
24.244,267.767,0.891229
24.248,265.682,0.854350
24.252,262.436,0.747618
24.256,262.059,0.748954
24.260,262.239,0.753359
24.264,262.519,0.761819
24.268,262.778,0.774875
24.272,262.831,0.792999
24.276,262.906,0.838436
24.280,263.305,0.879815
24.284,263.530,0.908347
24.288,263.534,0.932396
24.292,263.467,0.949508
24.296,263.316,0.960783
24.300,263.203,0.966226
24.304,263.237,0.969100
24.308,263.381,0.969474
24.312,263.425,0.969227
24.316,263.595,0.963788
24.320,263.761,0.956750
24.324,263.986,0.948376
24.328,264.194,0.945190
24.332,264.298,0.948218
24.336,264.387,0.951478
24.340,264.451,0.954971
24.344,264.492,0.957750
24.348,264.520,0.958458
24.352,264.622,0.962604
24.356,264.714,0.965207
24.360,264.772,0.967598
24.364,264.742,0.967736
24.368,264.743,0.966725
24.372,264.716,0.965886
24.376,264.743,0.966322
24.380,264.651,0.963226
24.384,264.651,0.963009
24.388,264.743,0.964942
24.392,264.840,0.967995
24.396,264.910,0.969211
24.400,264.908,0.968044
24.404,264.917,0.968735
24.408,264.888,0.968122
24.412,264.817,0.968607
24.416,264.797,0.968006
24.420,264.862,0.970607
24.424,264.935,0.971946
24.428,264.912,0.972582
24.432,264.858,0.972659
