time,frequency,confidence
29.780,311.829,0.978004
29.784,312.063,0.977694
29.788,312.247,0.977056
29.792,312.312,0.977970
29.796,312.426,0.977316
29.800,312.709,0.975079
29.804,313.022,0.971459
29.808,313.199,0.970571
29.812,313.344,0.966596
29.816,313.640,0.959364
29.820,313.957,0.949047
29.824,314.127,0.944673
29.828,314.262,0.945000
29.832,314.528,0.954829
29.836,314.715,0.954953
29.840,314.719,0.957682
29.844,314.739,0.954700
29.848,315.023,0.963021
29.852,314.968,0.959255
29.856,314.877,0.957541
29.860,314.865,0.957619
29.864,314.933,0.961035
29.868,314.959,0.959666
29.872,314.821,0.956680
29.876,314.691,0.955475
29.880,314.771,0.958165
29.884,314.767,0.957507
29.888,314.747,0.955773
29.892,314.699,0.956591
29.896,314.850,0.958711
29.900,314.918,0.960263
29.904,314.896,0.958903
29.908,315.105,0.962461
29.912,315.172,0.963355
29.916,315.240,0.962890
29.920,315.256,0.960627
29.924,315.533,0.964151
29.928,315.523,0.961463
29.932,315.525,0.961705
29.936,315.601,0.959864
29.940,315.849,0.962210
29.944,315.867,0.960380
29.948,315.712,0.959810
29.952,315.663,0.961278
29.956,315.783,0.961672
29.960,315.782,0.960390
29.964,315.790,0.959370
29.968,315.599,0.962540
29.972,315.720,0.961630
29.976,315.668,0.960906
29.980,315.495,0.961596
29.984,315.436,0.964073
29.988,315.299,0.964737
29.992,315.109,0.964351
29.996,314.934,0.956923
30.000,314.986,0.959943
30.004,314.864,0.948438
30.008,314.578,0.935118
30.012,314.390,0.911217
30.016,314.372,0.887155
30.020,313.576,0.880697
30.024,312.802,0.848156
30.028,311.928,0.806301
30.032,311.560,0.745476
30.036,311.009,0.670824
30.040,310.520,0.642685
30.044,309.557,0.512506
30.048,299.282,0.589651
30.052,296.481,0.695683
30.056,295.385,0.838947
30.060,294.971,0.883657
30.064,295.335,0.923617
30.068,295.548,0.946570
30.072,295.756,0.954588
30.076,296.017,0.957602
30.080,296.221,0.955161
30.084,296.276,0.954654
30.088,296.546,0.946178
30.092,296.811,0.942637
30.096,297.074,0.952107
30.100,297.241,0.956293
30.104,297.448,0.959623
30.108,297.692,0.963174
30.112,297.639,0.964166
30.116,297.516,0.961464
30.120,297.610,0.963556
30.124,297.475,0.960308
30.128,297.376,0.958847
30.132,297.403,0.961328
30.136,297.428,0.961059
30.140,297.415,0.961197
30.144,297.391,0.961314
30.148,297.405,0.959840
30.152,297.492,0.962201
30.156,297.501,0.962743
30.160,297.448,0.962048
30.164,297.385,0.961113
30.168,297.474,0.960305
30.172,297.564,0.963493
30.176,297.520,0.962625
30.180,297.565,0.964616
30.184,297.679,0.966070
30.188,297.655,0.964633
30.192,297.690,0.965128
30.196,297.734,0.968125
30.200,297.727,0.966933
30.204,297.857,0.968000
30.208,297.877,0.967557
30.212,297.882,0.966366
30.216,298.018,0.968941
30.220,298.120,0.969511
30.224,298.049,0.969544
30.228,298.051,0.969882
30.232,297.984,0.967773
30.236,297.983,0.969308
30.240,297.956,0.968805
30.244,297.903,0.968656
30.248,297.828,0.967355
30.252,297.845,0.965674
30.256,297.885,0.967687
30.260,297.811,0.967032
30.264,297.798,0.967620
30.268,297.876,0.968041
30.272,297.833,0.966577
30.276,297.840,0.966877
30.280,297.823,0.969467
30.284,297.751,0.967682
30.288,297.814,0.968045
30.292,297.759,0.967038
30.296,297.698,0.964925
30.300,297.766,0.967974
30.304,297.864,0.969903
30.308,297.768,0.968771
30.312,297.747,0.968683
30.316,297.942,0.966354
30.320,298.060,0.964231
30.324,298.295,0.956192
30.328,298.461,0.940497
30.332,299.012,0.897784
30.336,299.724,0.826285
30.340,300.362,0.796740
30.344,301.446,0.725391
30.348,302.082,0.677696
30.352,303.882,0.576741
30.356,304.423,0.480966
30.360,303.249,0.483332
30.364,302.506,0.493360
30.368,273.874,0.289409
30.372,269.354,0.682861
30.376,265.963,0.752227
30.380,265.777,0.846192
30.384,266.406,0.856904
30.388,266.503,0.872682
30.392,266.102,0.896191
30.396,265.624,0.914513
30.400,265.225,0.917466
30.404,264.993,0.929729
30.408,265.068,0.943483
30.412,265.211,0.955456
30.416,265.414,0.964635
30.420,265.496,0.970157
30.424,265.555,0.973748
30.428,265.646,0.975358
30.432,265.766,0.976151
30.436,265.807,0.975881
30.440,265.839,0.974515
30.444,265.906,0.973125
30.448,266.010,0.971248
30.452,266.030,0.973069
30.456,266.037,0.973823
30.460,266.116,0.972257
30.464,266.340,0.967481
30.468,266.271,0.968508
30.472,266.214,0.968768
30.476,266.285,0.964770
30.480,266.356,0.963408
30.484,266.340,0.966011
30.488,266.238,0.967527
30.492,266.340,0.964303
30.496,266.407,0.961922
30.500,266.329,0.961798
30.504,266.362,0.960879
30.508,266.455,0.958429
30.512,266.360,0.964639
30.516,266.264,0.968162
30.520,266.196,0.969504
30.524,266.385,0.964960
30.528,266.276,0.966982
30.532,266.231,0.967538
30.536,266.324,0.963151
30.540,266.413,0.960671
30.544,266.367,0.964328
30.548,266.304,0.965692
30.552,266.430,0.961303
30.556,266.509,0.958721
30.560,266.500,0.956890
30.564,266.571,0.954828
30.568,266.695,0.951163
30.572,266.602,0.958365
30.576,266.529,0.962121
30.580,266.470,0.963435
30.584,266.648,0.958035
30.588,266.531,0.960836
30.592,266.500,0.960703
30.596,266.614,0.954945
30.600,266.685,0.953066
30.604,266.603,0.957805
30.608,266.553,0.959118
30.612,266.656,0.955011
30.616,266.681,0.952687
30.620,266.648,0.951873
30.624,266.740,0.950946
30.628,266.842,0.948282
30.632,266.841,0.947154
30.636,266.834,0.939778
30.640,266.842,0.933950
30.644,267.329,0.924051
30.648,267.841,0.925083
30.652,268.231,0.907003
30.656,268.569,0.873022
30.660,268.434,0.816904
30.664,267.768,0.740974
30.668,267.891,0.664981
30.672,267.528,0.603486
30.676,271.311,0.380677
30.680,271.043,0.280419
30.684,268.670,0.660555
30.688,268.837,0.746128
30.692,268.156,0.824681
30.696,268.070,0.856017
30.700,268.160,0.888458
30.704,268.422,0.889627
30.708,268.170,0.873519
30.712,268.315,0.838515
30.716,268.286,0.810296
30.720,292.108,0.794843
30.724,324.783,0.428891
30.728,361.247,0.380278
30.732,392.311,0.341107
30.736,392.253,0.256283
30.740,388.567,0.396299
30.744,390.630,0.628988
30.748,390.848,0.708432
30.752,390.769,0.751269
30.756,391.253,0.821602
30.760,391.135,0.849159
30.764,391.080,0.869061
30.768,390.873,0.899987
30.772,390.993,0.914804
30.776,391.186,0.918842
30.780,391.311,0.924587
30.784,391.561,0.942223
30.788,391.864,0.958913
30.792,392.195,0.967483
30.796,392.435,0.972985
30.800,392.703,0.975799
30.804,392.938,0.977346
30.808,393.099,0.976884
30.812,393.334,0.976229
30.816,393.493,0.977331
30.820,393.703,0.976754
30.824,393.956,0.978018
30.828,394.243,0.976586
30.832,394.460,0.975424
30.836,394.639,0.971796
30.840,394.793,0.968582
30.844,394.886,0.967779
30.848,394.975,0.965280
30.852,394.988,0.967204
30.856,394.981,0.967308
30.860,394.975,0.968789
30.864,395.163,0.964633
30.868,395.278,0.961362
30.872,395.236,0.963145
30.876,395.205,0.963101
30.880,395.059,0.967088
30.884,395.059,0.965645
30.888,395.041,0.964786
30.892,395.035,0.964472
30.896,394.960,0.965445
30.900,394.951,0.968593
30.904,394.962,0.968666
30.908,394.984,0.969560
30.912,395.073,0.965636
30.916,395.094,0.964303
30.920,395.022,0.966865
30.924,395.033,0.965997
30.928,395.021,0.967176
30.932,394.969,0.967042
30.936,394.922,0.966654
30.940,394.919,0.966883
30.944,394.851,0.968277
30.948,394.988,0.969351
30.952,395.078,0.967702
30.956,395.080,0.967401
30.960,395.069,0.965104
30.964,395.101,0.963735
30.968,395.076,0.965496
30.972,395.145,0.962970
30.976,395.194,0.963584
30.980,395.135,0.964142
30.984,395.145,0.963771
30.988,395.242,0.961241
30.992,395.367,0.958896
30.996,395.577,0.956335
31.000,395.743,0.952670
31.004,395.645,0.952342
31.008,395.645,0.950097
31.012,395.699,0.949026
31.016,395.706,0.951441
31.020,395.764,0.950500
31.024,395.800,0.951912
31.028,395.754,0.949748
31.032,395.725,0.947201
31.036,395.769,0.948373
31.040,395.774,0.950678
31.044,395.874,0.955515
31.048,395.971,0.957944
31.052,395.948,0.957886
31.056,395.951,0.956847
31.060,395.939,0.955464
31.064,395.865,0.955974
31.068,395.825,0.952793
31.072,395.786,0.952343
31.076,395.742,0.949556
31.080,395.709,0.947324
31.084,395.703,0.947424
31.088,395.676,0.948110
31.092,395.727,0.950922
31.096,395.836,0.954689
31.100,395.971,0.959065
31.104,396.077,0.959327
31.108,396.160,0.958770
31.112,396.002,0.954749
31.116,395.994,0.947931
31.120,395.957,0.938816
31.124,395.986,0.925748
31.128,396.307,0.909737
31.132,396.532,0.891988
31.136,397.029,0.862820
31.140,397.286,0.850290
31.144,397.615,0.859344
31.148,398.032,0.859397
31.152,397.624,0.882973
31.156,397.606,0.894872
31.160,396.855,0.887797
31.164,396.530,0.880670
31.168,396.033,0.880095
31.172,396.040,0.888283
31.176,396.488,0.891490
31.180,397.419,0.877207
31.184,398.580,0.831132
31.188,401.247,0.764537
31.192,403.693,0.742191
31.196,406.690,0.612602
31.200,401.458,0.498772
31.204,414.329,0.431704
31.208,414.800,0.384009
31.212,419.079,0.386419
31.216,419.004,0.486385
31.220,417.947,0.587956
31.224,417.271,0.691785
31.228,416.607,0.832780
31.232,416.410,0.912545
31.236,416.033,0.947348
31.240,415.991,0.963417
31.244,415.931,0.970103
31.248,415.758,0.971092
31.252,415.749,0.972526
31.256,415.941,0.971901
31.260,415.924,0.968725
31.264,415.948,0.967473
31.268,416.059,0.966473
31.272,416.037,0.963180
31.276,415.971,0.965300
31.280,415.958,0.965559
31.284,415.979,0.962576
31.288,415.941,0.965192
31.292,415.927,0.965865
31.296,415.925,0.962764
31.300,415.874,0.964941
31.304,415.824,0.965949
31.308,415.753,0.961828
31.312,415.647,0.963160
31.316,415.566,0.964482
31.320,415.554,0.962561
31.324,415.506,0.966413
31.328,415.530,0.967079
31.332,415.661,0.964380
31.336,415.718,0.966201
31.340,415.877,0.964281
31.344,416.317,0.960084
31.348,416.719,0.948884
31.352,417.061,0.920701
31.356,416.898,0.864449
31.360,415.818,0.777043
31.364,414.660,0.682261
31.368,413.059,0.676192
31.372,412.529,0.600809
31.376,412.395,0.562453
31.380,408.231,0.621920
31.384,403.591,0.697761
31.388,399.918,0.786465
31.392,397.451,0.872222
31.396,396.532,0.886465
31.400,396.677,0.913430
31.404,396.783,0.930629
31.408,396.703,0.942909
31.412,396.597,0.945405
31.416,396.541,0.952480
31.420,396.488,0.954758
31.424,396.405,0.957254
31.428,396.308,0.961593
31.432,396.280,0.961383
31.436,396.195,0.961781
31.440,396.032,0.956888
31.444,395.962,0.951868
31.448,395.834,0.948574
31.452,395.686,0.949015
31.456,395.686,0.951893
31.460,395.700,0.951111
31.464,395.604,0.954596
31.468,395.595,0.952098
31.472,395.549,0.953062
31.476,395.504,0.956121
31.480,395.484,0.955700
31.484,395.485,0.957155
31.488,395.407,0.957556
31.492,395.356,0.957551
31.496,395.347,0.958056
31.500,395.309,0.959213
31.504,395.415,0.960567
31.508,395.507,0.957993
31.512,395.551,0.957381
31.516,395.624,0.951942
31.520,395.649,0.950147
31.524,395.631,0.952288
31.528,395.667,0.949916
31.532,395.684,0.951101
31.536,395.677,0.950073
31.540,395.702,0.947593
31.544,395.720,0.947038
31.548,395.753,0.948379
31.552,395.792,0.952244
31.556,395.849,0.953561
31.560,395.890,0.955784
31.564,395.977,0.957607
31.568,396.028,0.957909
31.572,395.996,0.960242
31.576,395.966,0.958242
31.580,395.952,0.959428
31.584,395.930,0.957889
31.588,395.952,0.955802
31.592,395.952,0.955330
31.596,395.909,0.952851
31.600,395.711,0.946598
31.604,395.538,0.938996
31.608,395.341,0.932788
31.612,395.324,0.913278
31.616,395.476,0.898581
31.620,395.670,0.887533
31.624,396.079,0.868858
31.628,396.930,0.851270
31.632,397.171,0.866377
31.636,398.104,0.867670
31.640,397.588,0.903513
31.644,397.557,0.905764
31.648,396.666,0.905072
31.652,396.296,0.893265
31.656,395.926,0.875358
31.660,395.232,0.883188
31.664,395.452,0.872338
31.668,395.543,0.862867
31.672,396.847,0.880465
31.676,397.985,0.891024
31.680,398.489,0.900700
31.684,397.914,0.907425
31.688,397.840,0.885996
31.692,397.833,0.851388
31.696,398.334,0.816510
31.700,398.792,0.754704
31.704,398.936,0.737248
31.708,400.516,0.742282
31.712,399.888,0.711304
31.716,399.266,0.729239
31.720,398.977,0.777176
31.724,397.600,0.802063
31.728,397.062,0.809161
31.732,396.618,0.826232
31.736,396.687,0.836093
31.740,397.320,0.863770
31.744,397.686,0.896189
31.748,398.045,0.913179
31.752,398.138,0.937500
31.756,398.239,0.949153
31.760,398.250,0.961365
31.764,398.177,0.968151
31.768,398.208,0.973164
31.772,398.098,0.977712
31.776,398.076,0.979706
31.780,397.980,0.980485
31.784,397.963,0.980591
31.788,397.931,0.978920
31.792,397.832,0.979678
31.796,397.819,0.979276
31.800,397.729,0.978673
31.804,397.670,0.977604
31.808,397.671,0.975378
31.812,397.676,0.976521
31.816,397.596,0.975031
31.820,397.576,0.975421
31.824,397.522,0.974317
31.828,397.551,0.972380
31.832,397.523,0.973201
31.836,397.573,0.973269
31.840,397.518,0.973927
31.844,397.507,0.974480
31.848,397.591,0.974154
31.852,397.650,0.974876
31.856,397.835,0.975414
31.860,397.962,0.977128
31.864,398.098,0.977369
31.868,398.208,0.977711
31.872,398.339,0.975814
31.876,398.524,0.973607
31.880,398.485,0.974543
31.884,398.568,0.973058
31.888,398.585,0.973778
31.892,398.683,0.971351
31.896,398.739,0.970254
31.900,398.643,0.972972
31.904,398.654,0.973130
31.908,398.697,0.973850
31.912,398.698,0.973418
31.916,398.724,0.973093
31.920,398.627,0.976038
31.924,398.611,0.976221
31.928,398.706,0.976330
31.932,398.837,0.974469
31.936,399.048,0.968571
31.940,399.117,0.964961
31.944,399.340,0.957416
31.948,399.640,0.948278
31.952,399.829,0.933841
31.956,400.290,0.903397
31.960,400.410,0.873237
31.964,400.557,0.831766
31.968,400.414,0.808693
31.972,400.001,0.809929
31.976,400.043,0.779281
31.980,399.738,0.821364
31.984,398.595,0.817914
31.988,397.663,0.866163
31.992,399.796,0.825845
31.996,399.858,0.859154
32.000,399.514,0.869715
32.004,399.334,0.870701
32.008,399.437,0.864058
32.012,399.312,0.850792
32.016,399.566,0.846209
32.020,399.882,0.836549
32.024,400.212,0.845815
32.028,400.482,0.824412
32.032,401.706,0.786052
32.036,401.919,0.773135
32.040,402.292,0.777854
32.044,427.623,0.637183
32.048,491.707,0.197082
32.052,531.013,0.260234
32.056,529.711,0.505058
32.060,528.538,0.641010
32.064,528.354,0.719117
32.068,527.412,0.776735
32.072,526.812,0.828804
32.076,526.654,0.864079
32.080,526.551,0.889561
32.084,526.236,0.907933
32.088,526.120,0.921011
32.092,525.898,0.931827
32.096,525.688,0.939738
32.100,525.429,0.943996
32.104,525.335,0.944829
32.108,525.308,0.943739
32.112,525.236,0.945408
32.116,525.285,0.945575
32.120,525.386,0.944301
32.124,525.550,0.942408
32.128,525.662,0.941702
32.132,525.752,0.941976
32.136,525.796,0.943722
32.140,525.835,0.943220
32.144,525.946,0.941443
32.148,525.859,0.939834
32.152,525.839,0.941795
32.156,525.768,0.941337
32.160,525.702,0.942038
32.164,525.703,0.942150
32.168,525.557,0.941791
32.172,525.459,0.945402
32.176,525.415,0.946255
32.180,525.435,0.944944
32.184,525.310,0.942890
32.188,525.309,0.944347
32.192,525.262,0.944881
32.196,525.278,0.944369
32.200,525.383,0.944175
32.204,525.356,0.942910
32.208,525.416,0.945818
32.212,525.486,0.946732
32.216,525.621,0.944387
32.220,525.741,0.942382
32.224,525.814,0.942509
32.228,525.935,0.943268
32.232,526.059,0.942110
32.236,526.321,0.939851
32.240,526.517,0.938027
32.244,526.730,0.936272
32.248,526.893,0.935702
32.252,527.156,0.933244
32.256,527.313,0.929107
32.260,527.422,0.926075
32.264,527.529,0.925674
32.268,527.581,0.926051
32.272,527.738,0.922752
32.276,527.754,0.922124
32.280,527.703,0.923799
32.284,527.669,0.925693
32.288,527.697,0.926647
32.292,527.557,0.926649
32.296,527.410,0.928369
32.300,527.343,0.930600
32.304,527.238,0.932376
32.308,527.241,0.931180
32.312,527.182,0.931325
32.316,527.169,0.933723
32.320,527.105,0.935271
32.324,527.240,0.932741
32.328,527.235,0.930553
32.332,527.185,0.932339
32.336,527.170,0.933283
32.340,527.168,0.933048
32.344,527.168,0.932245
32.348,527.098,0.932239
32.352,526.995,0.936424
32.356,526.843,0.938409
32.360,526.816,0.937241
32.364,526.664,0.936935
32.368,526.524,0.939161
32.372,526.357,0.940852
32.376,526.294,0.941350
32.380,526.277,0.941602
32.384,526.231,0.940545
32.388,526.176,0.944147
32.392,526.169,0.944334
32.396,526.297,0.941886
32.400,526.288,0.939978
32.404,526.313,0.940978
32.408,526.314,0.941148
32.412,526.369,0.940931
32.416,526.424,0.940104
32.420,526.400,0.938989
32.424,526.353,0.942788
32.428,526.296,0.943218
32.432,526.362,0.941657
32.436,526.190,0.940393
32.440,526.070,0.942733
32.444,525.946,0.943291
32.448,525.802,0.944129
32.452,525.742,0.944459
32.456,525.550,0.944431
32.460,525.431,0.947570
32.464,525.320,0.948610
32.468,525.273,0.946960
32.472,525.126,0.945610
32.476,525.021,0.947100
32.480,524.874,0.947738
32.484,524.824,0.946720
32.488,524.782,0.946784
32.492,524.678,0.946077
32.496,524.563,0.948354
32.500,524.530,0.949566
32.504,524.492,0.948107
32.508,524.527,0.947700
32.512,524.435,0.946828
32.516,524.465,0.947944
32.520,524.485,0.946386
32.524,524.662,0.946720
32.528,524.791,0.946948
32.532,524.832,0.946321
32.536,524.988,0.948781
32.540,525.153,0.949294
32.544,525.330,0.946725
32.548,525.515,0.944924
32.552,525.667,0.944545
32.556,525.858,0.944624
32.560,526.010,0.942586
32.564,526.262,0.942167
32.568,526.392,0.941464
32.572,526.580,0.939791
32.576,526.704,0.940144
32.580,526.852,0.939583
32.584,526.995,0.936599
32.588,526.982,0.935217
32.592,527.070,0.935805
32.596,527.073,0.936144
32.600,527.173,0.935274
32.604,527.188,0.935062
32.608,527.256,0.933778
32.612,527.329,0.934136
32.616,527.449,0.933458
32.620,527.497,0.930502
32.624,527.538,0.928802
32.628,527.617,0.928064
32.632,527.699,0.927565
32.636,527.858,0.924000
32.640,527.910,0.922380
32.644,527.964,0.922190
32.648,527.969,0.922595
32.652,528.047,0.922378
32.656,527.944,0.922452
32.660,527.801,0.924155
32.664,527.746,0.926342
32.668,527.567,0.929660
32.672,527.398,0.931623
32.676,527.103,0.934869
32.680,526.842,0.939587
32.684,526.556,0.942625
32.688,526.434,0.943341
32.692,526.157,0.943444
32.696,525.967,0.945629
32.700,525.839,0.945734
32.704,525.777,0.945886
32.708,525.855,0.946128
32.712,525.809,0.945296
32.716,525.867,0.947525
32.720,525.947,0.947358
32.724,526.173,0.944213
32.728,526.292,0.940745
32.732,526.448,0.940969
32.736,526.559,0.940771
32.740,526.683,0.939960
32.744,526.882,0.938192
32.748,526.946,0.935966
32.752,527.047,0.936993
32.756,527.071,0.937567
32.760,527.223,0.935810
32.764,527.187,0.934092
32.768,527.115,0.935440
32.772,527.131,0.935882
32.776,527.093,0.936812
32.780,527.068,0.936806
32.784,526.966,0.936671
32.788,526.916,0.939389
32.792,526.787,0.941152
32.796,526.826,0.940313
32.800,526.724,0.939157
32.804,526.653,0.940517
32.808,526.591,0.941011
32.812,526.598,0.941512
32.816,526.613,0.941566
32.820,526.545,0.940648
32.824,526.557,0.943150
32.828,526.516,0.943883
32.832,526.630,0.942009
32.836,526.616,0.940134
32.840,526.634,0.940805
32.844,526.671,0.940214
32.848,526.748,0.940337
32.852,526.815,0.940002
32.856,526.820,0.938286
32.860,526.888,0.940048
32.864,526.872,0.940782
32.868,526.957,0.938869
32.872,526.945,0.937153
32.876,526.944,0.938092
32.880,526.929,0.938027
32.884,526.949,0.938631
32.888,526.940,0.939402
32.892,526.916,0.938089
32.896,526.895,0.940016
32.900,526.831,0.941244
32.904,526.931,0.940692
32.908,526.977,0.940154
32.912,526.991,0.940304
32.916,527.005,0.940522
32.920,527.014,0.941593
32.924,526.949,0.942774
32.928,526.879,0.939627
32.932,526.879,0.934137
32.936,526.884,0.923971
32.940,526.937,0.907246
32.944,527.170,0.872862
32.948,527.534,0.820741
32.952,528.260,0.758413
32.956,529.501,0.707666
32.960,531.525,0.705758
32.964,532.571,0.718456
32.968,532.923,0.710270
32.972,532.307,0.768432
32.976,532.304,0.817046
32.980,530.989,0.877058
32.984,530.605,0.903985
32.988,530.222,0.906093
32.992,530.247,0.909516
32.996,530.675,0.893212
33.000,531.828,0.856937
33.004,532.669,0.773953
33.008,532.835,0.690674
33.012,532.172,0.664044
33.016,530.688,0.688352
33.020,529.761,0.727989
33.024,529.322,0.774030
33.028,528.916,0.807911
33.032,528.207,0.836591
33.036,527.825,0.870888
33.040,527.514,0.892319
33.044,527.380,0.904415
33.048,527.131,0.914993
33.052,526.849,0.924790
33.056,526.514,0.932834
33.060,526.254,0.939558
33.064,526.043,0.943564
33.068,525.846,0.944762
33.072,525.830,0.943677
33.076,525.716,0.942025
33.080,525.668,0.943714
33.084,525.595,0.942854
33.088,525.639,0.942743
33.092,525.721,0.943465
33.096,525.683,0.942245
33.100,525.653,0.944891
33.104,525.720,0.945418
33.108,525.929,0.943364
33.112,526.064,0.940581
33.116,526.304,0.939342
33.120,526.505,0.937760
33.124,526.813,0.935607
33.128,527.150,0.931560
33.132,527.494,0.923097
33.136,527.826,0.920516
33.140,528.086,0.916608
33.144,528.448,0.909002
33.148,528.761,0.897873
33.152,529.026,0.896949
33.156,529.249,0.904736
33.160,529.463,0.912127
33.164,529.624,0.915168
33.168,529.756,0.915140
33.172,529.745,0.916354
33.176,529.771,0.918046
33.180,529.790,0.918338
33.184,529.734,0.915272
33.188,529.575,0.912053
33.192,529.440,0.909935
33.196,529.319,0.907882
33.200,529.211,0.903232
33.204,528.924,0.899038
33.208,528.618,0.906971
33.212,528.378,0.913031
33.216,528.148,0.917405
33.220,527.993,0.921752
33.224,527.885,0.925807
33.228,527.878,0.927262
33.232,527.823,0.928171
33.236,527.717,0.928720
33.240,527.665,0.929071
33.244,527.557,0.927414
33.248,527.556,0.918023
33.252,527.726,0.896548
33.256,528.109,0.856085
33.260,528.611,0.796377
33.264,529.493,0.752761
33.268,531.349,0.720038
33.272,533.042,0.708147
33.276,535.354,0.771142
33.280,536.646,0.803098
33.284,536.226,0.835037
33.288,535.103,0.864579
33.292,534.470,0.868976
33.296,534.168,0.879023
33.300,533.933,0.880621
33.304,533.505,0.885916
33.308,532.603,0.895478
33.312,531.379,0.883407
33.316,530.085,0.843213
33.320,529.463,0.808954
33.324,528.443,0.829154
33.328,527.907,0.832086
33.332,527.292,0.807261
33.336,527.149,0.745523
33.340,526.922,0.610006
33.344,526.001,0.408689
33.348,525.538,0.252011
33.352,505.793,0.222624
33.356,500.681,0.324601
33.360,503.498,0.429505
33.364,503.579,0.590727
33.368,503.323,0.752259
33.372,503.101,0.842474
33.376,502.874,0.896840
33.380,502.524,0.928496
33.384,502.154,0.946417
33.388,501.734,0.955929
33.392,501.518,0.960950
33.396,501.423,0.964422
33.400,501.342,0.966528
33.404,501.250,0.967347
33.408,501.213,0.967028
33.412,501.216,0.966335
33.416,501.280,0.965100
33.420,501.378,0.963030
33.424,501.482,0.960721
33.428,501.622,0.958292
33.432,501.731,0.956579
33.436,501.795,0.955736
33.440,501.769,0.956008
33.444,501.680,0.956930
33.448,501.541,0.957647
33.452,501.400,0.958065
33.456,501.270,0.958229
33.460,501.153,0.957735
33.464,501.026,0.956363
33.468,500.849,0.954276
33.472,500.657,0.951946
33.476,500.519,0.949967
33.480,500.473,0.949074
33.484,500.495,0.949014
33.488,500.556,0.949504
33.492,500.606,0.950891
33.496,500.657,0.952738
33.500,500.671,0.955277
33.504,500.640,0.957835
33.508,500.600,0.960022
33.512,500.546,0.961695
33.516,500.500,0.962457
33.520,500.462,0.962175
33.524,500.440,0.961486
33.528,500.443,0.960342
33.532,500.478,0.958759
33.536,500.512,0.956754
33.540,500.530,0.954853
33.544,500.529,0.953295
33.548,500.518,0.952862
33.552,500.441,0.953452
33.556,500.370,0.954258
33.560,500.322,0.954519
33.564,500.341,0.954601
33.568,500.347,0.954348
33.572,500.363,0.952582
33.576,500.309,0.947169
33.580,500.243,0.936168
33.584,500.009,0.913927
33.588,499.644,0.880266
33.592,498.867,0.822736
33.596,498.227,0.796498
33.600,498.457,0.558588
33.604,499.907,0.150582
33.608,498.084,0.071833
33.612,497.439,0.088300
33.616,498.381,0.226569
33.620,499.294,0.259747
33.624,499.852,0.414304
33.628,501.690,0.337385
33.632,438.466,0.549279
33.636,394.246,0.628929
33.640,393.488,0.751054
33.644,394.095,0.798743
33.648,394.149,0.827192
33.652,394.689,0.838395
33.656,395.472,0.867182
33.660,395.833,0.897983
33.664,396.200,0.918856
33.668,396.176,0.927528
33.672,396.288,0.934825
33.676,396.267,0.944690
33.680,396.248,0.949159
33.684,396.197,0.952332
33.688,396.184,0.957770
33.692,396.196,0.959581
33.696,396.265,0.965337
33.700,396.312,0.966213
33.704,396.276,0.966223
33.708,396.350,0.966760
33.712,396.431,0.966512
33.716,396.567,0.970293
33.720,396.682,0.970153
33.724,396.797,0.971675
33.728,396.909,0.972318
33.732,397.130,0.971627
33.736,397.252,0.973766
33.740,397.383,0.974477
33.744,397.409,0.975749
33.748,397.404,0.975784
33.752,397.438,0.975253
33.756,397.410,0.975344
33.760,397.440,0.975315
33.764,397.357,0.975969
33.768,397.234,0.974731
33.772,397.082,0.972982
33.776,397.012,0.972625
33.780,396.960,0.971232
33.784,396.805,0.972802
33.788,396.704,0.971517
33.792,396.552,0.969945
33.796,396.467,0.968566
33.800,396.449,0.966465
33.804,396.433,0.968586
33.808,396.449,0.966879
33.812,396.488,0.968123
33.816,396.523,0.968326
33.820,396.653,0.968130
33.824,396.721,0.970591
33.828,396.827,0.971914
33.832,396.895,0.973493
33.836,396.941,0.973689
33.840,397.025,0.973720
33.844,397.102,0.974366
33.848,397.266,0.974594
33.852,397.302,0.976871
33.856,397.362,0.977155
33.860,397.485,0.977795
33.864,397.563,0.978141
33.868,397.708,0.977553
33.872,397.684,0.979370
33.876,397.801,0.979446
33.880,397.836,0.979858
33.884,397.824,0.978770
33.888,397.898,0.976443
33.892,397.698,0.975025
33.896,397.559,0.969231
33.900,397.214,0.960514
33.904,396.823,0.947338
33.908,396.472,0.930188
33.912,396.154,0.911229
33.916,396.182,0.885949
33.920,396.198,0.874240
33.924,396.676,0.875904
33.928,397.731,0.873534
33.932,398.195,0.907196
33.936,399.000,0.913033
33.940,399.168,0.913617
33.944,398.946,0.922608
33.948,397.958,0.928659
33.952,397.492,0.928303
33.956,397.056,0.918516
33.960,396.841,0.885973
33.964,397.742,0.844700
33.968,399.104,0.764321
33.972,401.537,0.696846
33.976,404.184,0.624754
33.980,407.072,0.515084
33.984,406.560,0.459300
33.988,415.754,0.501354
33.992,417.234,0.500760
33.996,420.127,0.570864
34.000,420.357,0.656433
34.004,419.880,0.732033
34.008,419.243,0.813704
34.012,418.820,0.891019
34.016,418.554,0.926815
34.020,418.191,0.953727
34.024,418.053,0.962718
34.028,417.981,0.966821
34.032,417.951,0.969352
34.036,418.088,0.967360
34.040,418.257,0.964143
34.044,418.352,0.961445
34.048,418.545,0.956596
34.052,418.794,0.953347
34.056,418.938,0.951032
34.060,419.131,0.946755
34.064,419.224,0.945483
34.068,419.475,0.940534
34.072,419.652,0.935942
34.076,419.591,0.936902
34.080,419.744,0.933334
